Dormstart_date,Firstread_date,Strain,Rep,Inoculum,Dilution,Colonies
18-Feb-13,29-Nov-13,KBS0722,3,50,4,29
18-Feb-13,29-Nov-13,KBS0722,4,50,4,24
13-Feb-13,29-Nov-13,KBS0724,1,50,3,26
13-Feb-13,29-Nov-13,KBS0724,2,50,3,64
13-Feb-13,29-Nov-13,KBS0724,3,50,3,36
13-Feb-13,29-Nov-13,KBS0724,4,50,3,31
18-Jan-13,30-Nov-13,KBS0703,1,20,4,33
18-Jan-13,30-Nov-13,KBS0703,2,20,4,30
18-Jan-13,30-Nov-13,KBS0702,1,20,4,43
18-Jan-13,30-Nov-13,KBS0702,2,20,4,45
15-Feb-13,30-Nov-13,KBS0703,3,20,4,34
15-Feb-13,30-Nov-13,KBS0703,4,20,4,51
21-Feb-13,30-Nov-13,KBS0703,5,50,5,22
21-Feb-13,30-Nov-13,KBS0703,6,50,5,49
28-Feb-13,4-Dec-13,KBS0706,1,30,4,32
28-Feb-13,4-Dec-13,KBS0706,2,30,4,38
28-Feb-13,4-Dec-13,KBS0706,3,30,4,54
28-Feb-13,4-Dec-13,KBS0706,4,30,4,20
19-Jul-13,4-Dec-13,KBS0711,11,40,4,22
19-Jul-13,4-Dec-13,KBS0711,12,40,4,36
11-Feb-13,4-Dec-13,KBS0715,1,20,2,160
11-Feb-13,4-Dec-13,KBS0715,2,20,2,145
11-Feb-13,4-Dec-13,KBS0715,3,20,2,126
11-Feb-13,4-Dec-13,KBS0715,4,20,2,108
12-Feb-13,4-Dec-13,KBS0721,1,30,2,149
12-Feb-13,4-Dec-13,KBS0721,2,30,2,51
12-Feb-13,4-Dec-13,KBS0721,3,30,2,157
12-Feb-13,4-Dec-13,KBS0721,4,30,2,82
6-Mar-13,4-Dec-13,KBS0702,3,20,4,188
6-Mar-13,4-Dec-13,KBS0702,4,20,4,98
6-Mar-13,4-Dec-13,KBS0702,5,20,4,103
6-Mar-13,4-Dec-13,KBS0702,6,20,4,34
18-Jan-13,5-Dec-13,KBS0701,1,20,0,20
18-Jan-13,5-Dec-13,KBS0701,2,20,0,13
24-May-13,5-Dec-13,KBS0701,5,50,1,165
24-May-13,5-Dec-13,KBS0701,6,50,1,408
24-Jan-13,5-Dec-13,KBS0711,1,50,2,116
24-Jan-13,5-Dec-13,KBS0711,2,50,2,372
24-Jan-13,5-Dec-13,KBS0711,3,50,2,177
7-Mar-13,6-Dec-13,KBS0802,1,50,3,123
7-Mar-13,6-Dec-13,KBS0802,2,50,3,49
7-Mar-13,6-Dec-13,KBS0802,3,50,3,113
7-Mar-13,6-Dec-13,KBS0802,4,50,3,153
8-Mar-13,6-Dec-13,KBS0812,1,50,3,107
8-Mar-13,6-Dec-13,KBS0812,2,50,3,147
8-Mar-13,6-Dec-13,KBS0812,3,50,3,114
8-Mar-13,6-Dec-13,KBS0812,4,50,3,102
18-Jan-13,6-Dec-13,KBS0703,1,20,4,23
18-Jan-13,6-Dec-13,KBS0703,2,20,4,37
18-Jan-13,6-Dec-13,KBS0702,1,20,4,42
18-Jan-13,6-Dec-13,KBS0702,2,20,4,30
15-Feb-13,6-Dec-13,KBS0703,3,20,4,41
15-Feb-13,6-Dec-13,KBS0703,4,20,4,49
21-Feb-13,6-Dec-13,KBS0703,5,50,5,40
21-Feb-13,6-Dec-13,KBS0703,6,50,5,32
28-Jan-13,9-Dec-13,KBS0725,1,50,3,27
28-Jan-13,9-Dec-13,KBS0725,2,50,3,27
28-Jan-13,9-Dec-13,KBS0725,3,50,3,38
28-Jan-13,9-Dec-13,KBS0725,4,50,3,21
28-Jan-13,9-Dec-13,KBS0727,1,50,3,27
28-Jan-13,9-Dec-13,KBS0727,2,50,3,71
28-Jan-13,9-Dec-13,KBS0727,3,50,3,49
28-Jan-13,9-Dec-13,KBS0727,4,50,3,50
15-Apr-13,9-Dec-13,ATCC13985,1,40,4,35
15-Apr-13,9-Dec-13,ATCC13985,2,40,4,81
15-Aug-13,9-Dec-13,ATCC13985,3,50,5,51
15-Aug-13,9-Dec-13,ATCC13985,4,50,5,10
15-Apr-13,9-Dec-13,ATCC43928,1,50,3,75
15-Apr-13,9-Dec-13,ATCC43928,2,50,3,118
15-Aug-13,9-Dec-13,ATCC43928,3,50,4,159
15-Aug-13,9-Dec-13,ATCC43928,4,50,4,145
28-Jan-13,12-Dec-13,KBS0711,1,50,3,36
28-Jan-13,12-Dec-13,KBS0711,2,50,3,75
28-Jan-13,12-Dec-13,KBS0711,3,50,3,33
13-Aug-13,12-Dec-13,KBS0711W,1,20,3,43
13-Aug-13,12-Dec-13,KBS0711W,2,20,3,23
13-Aug-13,12-Dec-13,KBS0711W,3,20,3,25
13-Aug-13,12-Dec-13,KBS0711W,4,20,3,7
19-Jul-13,12-Dec-13,KBS0711,11,50,4,35
19-Jul-13,12-Dec-13,KBS0711,12,50,4,32
28-Feb-13,13-Dec-13,KBS0706,1,40,4,45
28-Feb-13,13-Dec-13,KBS0706,2,40,4,37
28-Feb-13,13-Dec-13,KBS0706,3,40,4,70
28-Feb-13,13-Dec-13,KBS0706,4,40,4,38
1-Feb-13,14-Dec-13,KBS0705,1,20,2,111
1-Feb-13,14-Dec-13,KBS0705,2,20,2,246
1-Feb-13,14-Dec-13,KBS0705,3,20,2,218
1-Feb-13,14-Dec-13,KBS0705,4,20,2,73
12-Feb-13,18-Dec-13,KBS0721,1,30,2,332
12-Feb-13,18-Dec-13,KBS0721,2,30,2,376
12-Feb-13,18-Dec-13,KBS0721,3,30,2,368
12-Feb-13,18-Dec-13,KBS0721,4,30,2,276
11-Feb-13,18-Dec-13,KBS0715,1,20,2,212
11-Feb-13,18-Dec-13,KBS0715,2,20,2,103
11-Feb-13,18-Dec-13,KBS0715,3,20,2,107
11-Feb-13,18-Dec-13,KBS0715,4,20,2,79
8-Feb-13,18-Dec-13,KBS0713,1,20,3,42
8-Feb-13,18-Dec-13,KBS0713,2,20,3,38
8-Feb-13,18-Dec-13,KBS0713,3,20,3,17
8-Feb-13,18-Dec-13,KBS0713,4,20,3,37
19-Jul-13,18-Dec-13,KBS0711,11,50,4,27
19-Jul-13,18-Dec-13,KBS0711,12,50,4,32
11-Jan-13,18-Dec-13,KBS0710,1,30,3,11
11-Jan-13,18-Dec-13,KBS0710,2,30,3,2
22-Jan-13,18-Dec-13,KBS0710,3,20,2,51
22-Jan-13,18-Dec-13,KBS0710,4,20,2,59
18-Jan-13,19-Dec-13,KBS0701,1,50,0,6
18-Jan-13,19-Dec-13,KBS0701,2,50,0,19
25-May-13,19-Dec-13,KBS0701,5,20,1,60
25-May-13,19-Dec-13,KBS0701,6,20,1,800
14-Feb-13,19-Dec-13,KBS0707,1,30,2,104
14-Feb-13,19-Dec-13,KBS0707,2,30,2,36
14-Feb-13,19-Dec-13,KBS0707,3,30,2,11
14-Feb-13,19-Dec-13,KBS0707,4,30,2,11
24-Jan-13,19-Dec-13,KBS0711,1,50,2,186
24-Jan-13,19-Dec-13,KBS0711,2,50,2,245
24-Jan-13,19-Dec-13,KBS0711,3,50,2,209
18-Feb-13,19-Dec-13,KBS0722,1,50,4,26
18-Feb-13,19-Dec-13,KBS0722,2,50,4,21
18-Feb-13,19-Dec-13,KBS0722,3,50,4,253
18-Feb-13,19-Dec-13,KBS0722,4,50,4,78
13-Feb-13,19-Dec-13,KBS0724,1,50,3,41
13-Feb-13,19-Dec-13,KBS0724,2,50,3,35
13-Feb-13,19-Dec-13,KBS0724,3,50,3,23
13-Feb-13,19-Dec-13,KBS0724,4,50,3,29
7-Mar-13,19-Dec-13,KBS0802,1,50,3,47
7-Mar-13,19-Dec-13,KBS0802,2,50,3,1
7-Mar-13,19-Dec-13,KBS0802,3,50,3,17
7-Mar-13,19-Dec-13,KBS0802,4,50,3,41
8-Mar-13,19-Dec-13,KBS0812,1,50,3,99
8-Mar-13,19-Dec-13,KBS0812,2,50,3,133
8-Mar-13,19-Dec-13,KBS0812,3,50,3,103
8-Mar-13,19-Dec-13,KBS0812,4,50,3,91
5-Apr-13,19-Dec-13,ATCC13985,1,40,4,59
5-Apr-13,19-Dec-13,ATCC13985,2,40,4,46
15-Aug-13,19-Dec-13,ATCC13985,3,50,5,20
15-Aug-13,19-Dec-13,ATCC13985,4,50,5,22
5-Apr-13,19-Dec-13,ATCC43928,1,50,3,30
5-Apr-13,19-Dec-13,ATCC43928,2,50,3,8
15-Aug-13,19-Dec-13,ATCC43928,3,50,4,176
15-Aug-13,19-Dec-13,ATCC43928,4,50,4,255
28-Jan-13,20-Dec-13,KBS0725,1,50,3,23
28-Jan-13,20-Dec-13,KBS0725,2,50,3,34
28-Jan-13,20-Dec-13,KBS0725,3,50,3,28
28-Jan-13,20-Dec-13,KBS0725,4,50,3,30
28-Jan-13,20-Dec-13,KBS0727,1,50,3,54
28-Jan-13,20-Dec-13,KBS0727,2,50,3,49
28-Jan-13,20-Dec-13,KBS0727,3,50,3,48
28-Jan-13,20-Dec-13,KBS0727,4,50,3,55
6-Mar-13,22-Dec-13,KBS0702,3,20,4,165
6-Mar-13,22-Dec-13,KBS0702,4,20,4,96
6-Mar-13,22-Dec-13,KBS0702,5,20,4,108
6-Mar-13,22-Dec-13,KBS0702,6,20,4,57
13-Aug-13,22-Dec-13,KBS0711W,1,20,3,29
13-Aug-13,22-Dec-13,KBS0711W,2,20,3,15
13-Aug-13,22-Dec-13,KBS0711W,3,20,3,12
13-Aug-13,22-Dec-13,KBS0711W,4,20,3,9
18-Jan-13,22-Dec-13,KBS0703,1,20,4,22
18-Jan-13,22-Dec-13,KBS0703,2,20,4,33
18-Jan-13,22-Dec-13,KBS0702,1,20,4,25
18-Jan-13,22-Dec-13,KBS0702,2,20,4,26
15-Feb-13,22-Dec-13,KBS0703,3,20,4,39
15-Feb-13,22-Dec-13,KBS0703,4,20,4,48
21-Feb-13,22-Dec-13,KBS0703,5,50,5,8
21-Feb-13,22-Dec-13,KBS0703,6,50,5,29
28-Jan-13,30-Dec-13,KBS0725,1,50,3,22
28-Jan-13,30-Dec-13,KBS0725,2,50,3,34
28-Jan-13,30-Dec-13,KBS0725,3,50,3,14
28-Jan-13,30-Dec-13,KBS0725,4,50,3,22
28-Jan-13,30-Dec-13,KBS0727,1,50,3,37
28-Jan-13,30-Dec-13,KBS0727,2,50,3,18
28-Jan-13,30-Dec-13,KBS0727,3,50,3,11
28-Jan-13,30-Dec-13,KBS0727,4,50,3,20
18-Jan-13,1-Jan-14,KBS0701,1,100,0,72
18-Jan-13,1-Jan-14,KBS0701,2,100,0,71
24-May-13,1-Jan-14,KBS0701,5,20,1,240
24-May-13,1-Jan-14,KBS0701,6,20,1,520
24-Jan-13,1-Jan-14,KBS0711,1,50,2,241
24-Jan-13,1-Jan-14,KBS0711,2,50,2,158
24-Jan-13,1-Jan-14,KBS0711,3,50,2,153
19-Jul-13,1-Jan-14,KBS0711,10,50,4,12
19-Jul-13,1-Jan-14,KBS0711,11,50,4,20
28-Feb-13,1-Jan-14,KBS0801,1,30,4,80
28-Feb-13,1-Jan-14,KBS0801,2,30,4,66
28-Feb-13,1-Jan-14,KBS0801,3,30,4,35
28-Feb-13,1-Jan-14,KBS0801,4,30,4,140
7-Mar-13,1-Jan-14,KBS0802,1,10,2,12
7-Mar-13,1-Jan-14,KBS0802,2,10,2,1
7-Mar-13,1-Jan-14,KBS0802,3,10,2,12
7-Mar-13,1-Jan-14,KBS0802,4,10,2,3
8-Mar-13,1-Jan-14,KBS0812,1,50,3,109
8-Mar-13,1-Jan-14,KBS0812,2,50,3,102
8-Mar-13,1-Jan-14,KBS0812,3,50,3,107
8-Mar-13,1-Jan-14,KBS0812,4,50,3,106
5-Apr-13,1-Jan-14,ATCC13985,1,40,4,68
5-Apr-13,1-Jan-14,ATCC13985,2,40,4,18
15-Aug-13,1-Jan-14,ATCC13985,3,10,4,52
15-Aug-13,1-Jan-14,ATCC13985,4,10,4,59
5-Apr-13,1-Jan-14,ATCC43928,1,10,2,36
5-Apr-13,1-Jan-14,ATCC43928,2,10,2,11
15-Aug-13,1-Jan-14,ATCC43928,3,50,4,151
15-Aug-13,1-Jan-14,ATCC43928,4,50,4,127
1-Feb-13,3-Jan-14,KBS0705,1,10,2,2
1-Feb-13,3-Jan-14,KBS0705,2,10,2,22
1-Feb-13,3-Jan-14,KBS0705,3,10,2,22
1-Feb-13,3-Jan-14,KBS0705,4,10,2,3
28-Feb-13,4-Jan-14,KBS0706,1,40,4,47
28-Feb-13,4-Jan-14,KBS0706,2,40,4,35
28-Feb-13,4-Jan-14,KBS0706,3,40,4,34
28-Feb-13,4-Jan-14,KBS0706,4,40,4,31
13-Aug-13,6-Jan-14,KBS0711W,1,50,3,63
13-Aug-13,6-Jan-14,KBS0711W,2,50,3,61
13-Aug-13,6-Jan-14,KBS0711W,3,50,3,37
13-Aug-13,6-Jan-14,KBS0711W,4,50,3,43
11-Jan-13,6-Jan-14,KBS0710,1,30,3,50
11-Jan-13,6-Jan-14,KBS0710,2,30,3,44
22-Jan-13,6-Jan-14,KBS0710,3,20,2,68
22-Jan-13,6-Jan-14,KBS0710,4,20,2,15
25-Jan-13,6-Jan-14,KBS0712,1,50,4,37
25-Jan-13,6-Jan-14,KBS0712,2,50,4,29
25-Jan-13,6-Jan-14,KBS0712,3,50,4,47
25-Jan-13,6-Jan-14,KBS0712,4,50,4,30
7-Jul-13,8-Jan-14,KBS0711,11,30,3,74
7-Jul-13,8-Jan-14,KBS0711,12,30,3,69
8-Feb-13,8-Jan-14,KBS0713,1,20,3,17
8-Feb-13,8-Jan-14,KBS0713,2,20,3,21
8-Feb-13,8-Jan-14,KBS0713,3,20,3,21
8-Feb-13,8-Jan-14,KBS0713,4,20,3,13
11-Feb-13,8-Jan-14,KBS0715,1,20,2,211
11-Feb-13,8-Jan-14,KBS0715,2,20,2,119
11-Feb-13,8-Jan-14,KBS0715,3,20,2,165
11-Feb-13,8-Jan-14,KBS0715,4,20,2,103
12-Feb-13,8-Jan-14,KBS0721,1,20,2,95
12-Feb-13,8-Jan-14,KBS0721,2,20,2,201
12-Feb-13,8-Jan-14,KBS0721,3,20,2,11
12-Feb-13,8-Jan-14,KBS0721,4,20,2,5
14-Feb-13,9-Jan-14,KBS0707,1,30,2,49
14-Feb-13,9-Jan-14,KBS0707,2,30,2,2
14-Feb-13,9-Jan-14,KBS0707,3,30,2,2
14-Feb-13,9-Jan-14,KBS0707,4,30,2,10
18-Feb-13,9-Jan-14,KBS0722,1,50,4,79
18-Feb-13,9-Jan-14,KBS0722,2,50,4,10
18-Feb-13,9-Jan-14,KBS0722,3,50,4,16
18-Feb-13,9-Jan-14,KBS0722,4,50,4,11
13-Feb-13,10-Jan-14,KBS0724,1,50,3,30
13-Feb-13,10-Jan-14,KBS0724,2,50,3,39
13-Feb-13,10-Jan-14,KBS0724,3,50,3,21
13-Feb-13,10-Jan-14,KBS0724,4,50,3,7
6-Mar-13,10-Jan-14,KBS0702,3,20,4,131
6-Mar-13,10-Jan-14,KBS0702,4,20,4,11
6-Mar-13,10-Jan-14,KBS0702,5,20,4,32
6-Mar-13,10-Jan-14,KBS0702,6,20,4,21
18-Jan-13,13-Jan-14,KBS0703,1,20,4,24
18-Jan-13,13-Jan-14,KBS0703,2,20,4,183
18-Jan-13,13-Jan-14,KBS0702,1,20,4,17
18-Jan-13,13-Jan-14,KBS0702,2,20,4,15
15-Feb-13,13-Jan-14,KBS0703,3,20,4,27
15-Feb-13,13-Jan-14,KBS0703,4,20,4,30
21-Feb-13,13-Jan-14,KBS0703,5,30,4,13
21-Feb-13,13-Jan-14,KBS0703,6,30,4,54
28-Jan-13,15-Jan-14,KBS0725,1,20,2,33
28-Jan-13,15-Jan-14,KBS0725,2,20,2,13
28-Jan-13,15-Jan-14,KBS0725,3,20,2,12
28-Jan-13,15-Jan-14,KBS0725,4,20,2,46
28-Jan-13,15-Jan-14,KBS0727,1,20,2,9
28-Jan-13,15-Jan-14,KBS0727,2,20,2,2
28-Jan-13,15-Jan-14,KBS0727,3,20,2,9
28-Jan-13,15-Jan-14,KBS0727,4,20,2,6
18-Jan-13,15-Jan-14,KBS0701,1,100,0,272
18-Jan-13,15-Jan-14,KBS0701,2,100,0,17
24-May-13,15-Jan-14,KBS0701,5,10,1,1
24-May-13,15-Jan-14,KBS0701,6,10,1,344
24-Jan-13,15-Jan-14,KBS0711,1,50,2,138
24-Jan-13,15-Jan-14,KBS0711,2,50,2,112
24-Jan-13,15-Jan-14,KBS0711,3,50,2,151
19-Jul-13,15-Jan-14,KBS0711,11,30,3,72
19-Jul-13,15-Jan-14,KBS0711,12,30,3,37
7-Mar-13,16-Jan-14,KBS0802,1,50,2,100
7-Mar-13,16-Jan-14,KBS0802,2,50,2,155
7-Mar-13,16-Jan-14,KBS0802,3,50,2,64
7-Mar-13,16-Jan-14,KBS0802,4,50,2,74
8-Mar-13,16-Jan-14,KBS0812,1,50,2,99
8-Mar-13,16-Jan-14,KBS0812,2,50,2,122
8-Mar-13,16-Jan-14,KBS0812,3,50,2,72
8-Mar-13,16-Jan-14,KBS0812,4,50,2,67
5-Apr-13,17-Jan-14,ATCC13985,1,50,4,40
5-Apr-13,17-Jan-14,ATCC13985,2,50,4,35
15-Aug-13,17-Jan-14,ATCC13985,3,50,4,85
15-Aug-13,17-Jan-14,ATCC13985,4,50,4,85
5-Apr-13,17-Jan-14,ATCC43928,1,50,2,44
5-Apr-13,17-Jan-14,ATCC43928,2,50,2,149
15-Aug-13,17-Jan-14,ATCC43928,3,50,4,135
15-Aug-13,17-Jan-14,ATCC43928,4,50,4,124
1-Feb-13,20-Jan-14,KBS0705,1,30,2,12
1-Feb-13,20-Jan-14,KBS0705,2,30,2,138
1-Feb-13,20-Jan-14,KBS0705,3,30,2,123
1-Feb-13,20-Jan-14,KBS0705,4,30,2,9
13-Aug-13,20-Jan-14,KBS0711W,1,50,3,42
13-Aug-13,20-Jan-14,KBS0711W,2,50,3,33
13-Aug-13,20-Jan-14,KBS0711W,3,50,3,25
13-Aug-13,20-Jan-14,KBS0711W,4,50,3,14
19-Jul-13,21-Jan-14,KBS0711,11,30,3,22
19-Jul-13,21-Jan-14,KBS0711,12,30,3,73
11-Feb-14,21-Jan-14,KBS0715,1,20,2,155
11-Feb-14,21-Jan-14,KBS0715,2,20,2,105
11-Feb-14,21-Jan-14,KBS0715,3,20,2,98
11-Feb-14,21-Jan-14,KBS0715,4,20,2,115
12-Feb-13,21-Jan-14,KBS0721,1,20,2,107
12-Feb-13,21-Jan-14,KBS0721,2,20,2,51
12-Feb-13,21-Jan-14,KBS0721,3,100,2,208
12-Feb-13,21-Jan-14,KBS0721,4,100,2,228
27-Feb-13,23-Jan-14,KBS0801,1,50,5,4
27-Feb-13,23-Jan-14,KBS0801,2,50,5,2
27-Feb-13,23-Jan-14,KBS0801,3,50,5,9
27-Feb-13,23-Jan-14,KBS0801,4,50,5,2
11-Jan-13,27-Jan-14,KBS0710,1,30,3,2
11-Jan-13,27-Jan-14,KBS0710,2,30,3,21
22-Jan-13,27-Jan-14,KBS0710,3,20,2,21
22-Jan-13,27-Jan-14,KBS0710,4,20,2,22
25-Jan-13,27-Jan-14,KBS0712,1,50,4,47
25-Jan-13,27-Jan-14,KBS0712,2,50,4,22
25-Jan-13,27-Jan-14,KBS0712,3,50,4,13
25-Jan-13,27-Jan-14,KBS0712,4,50,4,35
28-Jan-13,29-Jan-14,KBS0725,1,50,2,8
28-Jan-13,29-Jan-14,KBS0725,2,50,2,145
28-Jan-13,29-Jan-14,KBS0725,3,50,2,57
28-Jan-13,29-Jan-14,KBS0725,4,50,2,52
28-Jan-13,29-Jan-14,KBS0727,1,50,2,79
28-Jan-13,29-Jan-14,KBS0727,2,50,2,152
28-Jan-13,29-Jan-14,KBS0727,3,50,2,27
28-Jan-13,29-Jan-14,KBS0727,4,50,2,24
28-Feb-13,29-Jan-14,KBS0706,1,40,4,22
28-Feb-13,29-Jan-14,KBS0706,2,40,4,33
28-Feb-13,29-Jan-14,KBS0706,3,40,4,16
28-Feb-13,29-Jan-14,KBS0706,4,40,4,24
18-Jan-13,29-Jan-14,KBS0701,1,10,0,7
18-Jan-13,29-Jan-14,KBS0701,2,100,0,27
24-May-13,29-Jan-14,KBS0701,5,100,1,29
24-May-13,29-Jan-14,KBS0701,6,10,1,5
24-Jan-13,29-Jan-14,KBS0711,1,50,2,153
24-Jan-13,29-Jan-14,KBS0711,2,50,2,159
24-Jan-13,29-Jan-14,KBS0711,3,50,2,288
19-Jul-13,29-Jan-14,KBS0711,10,50,3,98
19-Jul-13,29-Jan-14,KBS0711,11,50,3,149
8-Feb-18,29-Jan-14,KBS0713,1,40,3,139
8-Feb-18,29-Jan-14,KBS0713,2,40,3,122
8-Feb-18,29-Jan-14,KBS0713,3,40,3,207
8-Feb-18,29-Jan-14,KBS0713,4,40,3,26
5-Apr-13,29-Jan-14,ATCC13985,1,50,4,25
5-Apr-13,29-Jan-14,ATCC13985,2,50,4,8
15-Aug-13,29-Jan-14,ATCC13985,3,10,4,4
15-Aug-13,29-Jan-14,ATCC13985,4,50,4,36
5-Apr-13,29-Jan-14,ATCC43928,1,50,2,62
5-Apr-13,29-Jan-14,ATCC43928,2,50,2,32
15-Aug-13,29-Jan-14,ATCC43928,3,10,4,15
15-Aug-13,29-Jan-14,ATCC43928,4,50,4,67
18-Jan-13,30-Jan-14,KBS0707,1,100,2,194
18-Jan-13,30-Jan-14,KBS0707,2,100,2,60
18-Jan-13,30-Jan-14,KBS0707,3,100,2,115
18-Jan-13,30-Jan-14,KBS0707,4,100,2,152
7-Mar-13,30-Jan-14,KBS0802,1,50,2,33
7-Mar-13,30-Jan-14,KBS0802,2,50,2,139
7-Mar-13,30-Jan-14,KBS0802,3,50,2,120
7-Mar-13,30-Jan-14,KBS0802,4,50,2,149
8-Mar-13,30-Jan-14,KBS0812,1,50,3,89
8-Mar-13,30-Jan-14,KBS0812,2,50,3,120
8-Mar-13,30-Jan-14,KBS0812,3,50,3,89
8-Mar-13,30-Jan-14,KBS0812,4,50,3,106
6-Mar-13,31-Jan-14,KBS0702,3,20,4,168
6-Mar-13,31-Jan-14,KBS0702,4,20,4,4
6-Mar-13,31-Jan-14,KBS0702,5,20,4,73
6-Mar-13,31-Jan-14,KBS0702,6,20,4,8
18-Feb-13,31-Jan-14,KBS0722,1,100,4,32
18-Feb-13,31-Jan-14,KBS0722,2,100,4,32
18-Feb-13,31-Jan-14,KBS0722,3,100,4,72
18-Feb-13,31-Jan-14,KBS0722,4,100,4,19
13-Feb-13,31-Jan-14,KBS0724,1,50,3,27
13-Feb-13,31-Jan-14,KBS0724,2,50,3,24
13-Feb-13,31-Jan-14,KBS0724,3,50,3,8
13-Feb-13,31-Jan-14,KBS0724,4,50,3,35
18-Jan-13,3-Feb-14,KBS0703,1,50,4,63
18-Jan-13,3-Feb-14,KBS0703,2,50,4,78
18-Jan-13,3-Feb-14,KBS0702,1,50,4,37
18-Jan-13,3-Feb-14,KBS0702,2,50,4,30
15-Feb-13,3-Feb-14,KBS0703,3,20,4,27
15-Feb-13,3-Feb-14,KBS0703,4,20,4,33
21-Feb-13,3-Feb-14,KBS0703,5,30,4,14
21-Feb-13,3-Feb-14,KBS0703,6,30,4,43
13-Aug-13,3-Feb-14,KBS0711W,1,50,3,84
13-Aug-13,3-Feb-14,KBS0711W,2,50,3,55
13-Aug-13,3-Feb-14,KBS0711W,3,50,3,100
13-Aug-13,3-Feb-14,KBS0711W,4,50,3,64
19-Jul-13,5-Feb-14,KBS0711,11,50,3,152
19-Jul-13,5-Feb-14,KBS0711,12,50,3,114
11-Feb-13,5-Feb-14,KBS0715,1,20,2,288
11-Feb-13,5-Feb-14,KBS0715,2,20,2,94
11-Feb-13,5-Feb-14,KBS0715,3,20,2,203
11-Feb-13,5-Feb-14,KBS0715,4,20,2,88
12-Feb-13,5-Feb-14,KBS0721,1,20,2,121
12-Feb-13,5-Feb-14,KBS0721,2,20,2,303
12-Feb-13,5-Feb-14,KBS0721,3,20,2,256
12-Feb-13,5-Feb-14,KBS0721,4,20,2,170
28-Jan-13,2-Feb-14,KBS0725,1,50,2,92
28-Jan-13,2-Feb-14,KBS0725,2,50,2,200
28-Jan-13,2-Feb-14,KBS0725,3,50,2,127
28-Jan-13,2-Feb-14,KBS0725,4,50,2,17
28-Jan-13,2-Feb-14,KBS0727,1,100,2,616
28-Jan-13,2-Feb-14,KBS0727,2,100,2,540
28-Jan-13,2-Feb-14,KBS0727,3,100,2,112
28-Jan-13,2-Feb-14,KBS0727,4,100,2,448
18-Jan-13,29-Jan-14,KBS0701,1,100,0,363
18-Jan-13,29-Jan-14,KBS0701,2,100,0,25
24-May-13,12-Feb-14,KBS0701,5,100,1,218
24-May-13,12-Feb-14,KBS0701,6,100,1,303
24-Jan-13,12-Feb-14,KBS0711,1,50,2,149
24-Jan-13,12-Feb-14,KBS0711,2,50,2,159
24-Jan-13,12-Feb-14,KBS0711,3,50,2,167
19-Jul-13,12-Feb-14,KBS0711,10,50,3,130
19-Jul-13,12-Feb-14,KBS0711,11,50,3,123
5-Apr-13,12-Feb-14,ATCC13985,1,30,3,144
5-Apr-13,12-Feb-14,ATCC13985,2,30,3,136
15-Aug-13,12-Feb-14,ATCC13985,3,100,4,316
15-Aug-13,12-Feb-14,ATCC13985,4,100,4,257
5-Apr-13,12-Feb-14,ATCC43928,1,50,2,287
5-Apr-13,12-Feb-14,ATCC43928,2,50,2,76
15-Aug-13,12-Feb-14,ATCC43928,3,50,4,91
15-Aug-13,12-Feb-14,ATCC43928,4,50,4,160
27-Feb-13,13-Feb-14,KBS0801,1,40,4,72
27-Feb-13,13-Feb-14,KBS0801,2,40,4,134
27-Feb-13,13-Feb-14,KBS0801,3,40,4,70
27-Feb-13,13-Feb-14,KBS0801,4,40,4,45
7-Mar-13,13-Feb-14,KBS0802,1,50,2,272
7-Mar-13,13-Feb-14,KBS0802,2,50,2,162
7-Mar-13,13-Feb-14,KBS0802,3,50,2,163
7-Mar-13,13-Feb-14,KBS0802,4,50,2,348
8-Mar-13,13-Feb-14,KBS0812,1,50,3,68
8-Mar-13,13-Feb-14,KBS0812,2,50,3,136
8-Mar-13,13-Feb-14,KBS0812,3,50,3,89
8-Mar-13,13-Feb-14,KBS0812,4,50,3,97
1-Feb-13,14-Feb-14,KBS0705,1,50,2,200
1-Feb-13,14-Feb-14,KBS0705,2,50,2,463
1-Feb-13,14-Feb-14,KBS0705,3,50,2,348
1-Feb-13,14-Feb-14,KBS0705,4,50,2,155
11-Jan-13,17-Feb-14,KBS0710,1,50,3,43
11-Jan-13,17-Feb-14,KBS0710,2,50,3,39
22-Jan-13,17-Feb-14,KBS0710,3,30,2,60
22-Jan-13,17-Feb-14,KBS0710,4,30,2,6
25-Jan-13,17-Feb-14,KBS0712,1,100,4,73
25-Jan-13,17-Feb-14,KBS0712,2,100,4,69
25-Jan-13,17-Feb-14,KBS0712,3,100,4,48
25-Jan-13,17-Feb-14,KBS0712,4,100,4,53
28-Feb-13,18-Feb-14,KBS0706,1,100,4,84
28-Feb-13,18-Feb-14,KBS0706,2,100,4,87
28-Feb-13,18-Feb-14,KBS0706,3,100,4,102
28-Feb-13,18-Feb-14,KBS0706,4,100,4,87
19-Jul-13,19-Feb-14,KBS0711,10,50,3,53
19-Jul-13,19-Feb-14,KBS0711,11,50,3,55
8-Feb-18,19-Feb-14,KBS0713,1,40,3,66
8-Feb-18,19-Feb-14,KBS0713,2,40,3,97
8-Feb-18,19-Feb-14,KBS0713,3,40,3,67
8-Feb-18,19-Feb-14,KBS0713,4,40,3,128
11-Feb-13,19-Feb-14,KBS0715,1,20,2,137
11-Feb-13,19-Feb-14,KBS0715,2,20,2,92
